dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,dteday_num,Cluster,time_category
2012-01-14,1,1,1,15,0,6,0,1,0.24,0.38,0.2985,49,177,226,378,0,Siang
2012-01-14,1,1,1,16,0,6,0,1,0.24,0.38,0.2239,28,178,206,378,0,Siang
2012-01-14,1,1,1,17,0,6,0,1,0.24,0.41,0.2537,15,129,144,378,0,Siang
2012-01-14,1,1,1,18,0,6,0,1,0.22,0.41,0.194,21,122,143,378,0,Sore
2012-01-14,1,1,1,19,0,6,0,1,0.2,0.47,0.2239,12,90,102,378,0,Sore
2012-01-14,1,1,1,20,0,6,0,1,0.2,0.44,0.2537,8,95,103,378,0,Sore
2012-01-14,1,1,1,21,0,6,0,1,0.18,0.43,0.2537,3,66,69,378,0,Sore
2012-01-14,1,1,1,22,0,6,0,1,0.16,0.47,0.3582,4,62,66,378,0,Sore
2012-01-14,1,1,1,23,0,6,0,1,0.16,0.47,0.2239,5,71,76,378,0,Sore
2012-01-15,1,1,1,0,0,0,0,1,0.16,0.47,0.3284,9,50,59,379,0,Malam
2012-01-15,1,1,1,1,0,0,0,2,0.16,0.47,0.2985,2,40,42,379,0,Malam
2012-01-15,1,1,1,2,0,0,0,2,0.16,0.47,0.2836,5,38,43,379,0,Malam
2012-01-15,1,1,1,3,0,0,0,2,0.16,0.48,0.3881,1,24,25,379,0,Malam
2012-01-15,1,1,1,4,0,0,0,2,0.16,0.47,0.3881,1,5,6,379,0,Malam
2012-01-15,1,1,1,5,0,0,0,2,0.16,0.47,0.3284,0,5,5,379,0,Malam
2012-01-15,1,1,1,6,0,0,0,2,0.14,0.5,0.2836,1,7,8,379,0,Pagi
2012-01-15,1,1,1,7,0,0,0,1,0.12,0.54,0.2836,3,14,17,379,0,Pagi
2012-01-15,1,1,1,8,0,0,0,1,0.12,0.54,0.2239,2,34,36,379,0,Pagi
2012-01-15,1,1,1,9,0,0,0,1,0.12,0.54,0.194,10,80,90,379,0,Pagi
2012-01-15,1,1,1,10,0,0,0,1,0.14,0.54,0.2836,11,115,126,379,0,Pagi
2012-01-15,1,1,1,11,0,0,0,1,0.16,0.47,0.2239,21,144,165,379,0,Pagi
2012-01-15,1,1,1,12,0,0,0,1,0.18,0.4,0.2985,42,192,234,379,0,Siang
2012-01-15,1,1,1,13,0,0,0,1,0.2,0.34,0.2836,40,184,224,379,0,Siang
2012-01-15,1,1,1,14,0,0,0,1,0.2,0.32,0.3582,25,163,188,379,0,Siang
2012-01-15,1,1,1,15,0,0,0,1,0.22,0.27,0.194,33,173,206,379,0,Siang
2012-01-15,1,1,1,16,0,0,0,1,0.22,0.29,0.2985,31,174,205,379,0,Siang
2012-01-15,1,1,1,17,0,0,0,1,0.22,0.25,0.2537,15,131,146,379,0,Siang
2012-01-15,1,1,1,18,0,0,0,1,0.18,0.29,0.2239,7,113,120,379,0,Sore
2012-01-15,1,1,1,19,0,0,0,1,0.16,0.37,0.1642,9,101,110,379,0,Sore
2012-01-15,1,1,1,20,0,0,0,1,0.16,0.37,0.1045,10,85,95,379,0,Sore
2012-01-15,1,1,1,21,0,0,0,1,0.16,0.4,0.1642,1,71,72,379,0,Sore
2012-01-15,1,1,1,22,0,0,0,1,0.18,0.37,0.0896,2,58,60,379,0,Sore
2012-01-15,1,1,1,23,0,0,0,1,0.16,0.43,0.0896,3,26,29,379,0,Sore
2012-01-16,1,1,1,0,1,1,0,1,0.14,0.46,0.1343,2,23,25,380,0,Malam
2012-01-16,1,1,1,1,1,1,0,1,0.14,0.43,0.1045,2,18,20,380,0,Malam
2012-01-16,1,1,1,2,1,1,0,1,0.14,0.46,0.0,3,14,17,380,0,Malam
2012-01-16,1,1,1,3,1,1,0,1,0.12,0.5,0.0,0,3,3,380,0,Malam
2012-01-16,1,1,1,4,1,1,0,1,0.12,0.58,0.1045,2,6,8,380,0,Malam
2012-01-16,1,1,1,5,1,1,0,1,0.12,0.54,0.0896,1,5,6,380,0,Malam
2012-01-16,1,1,1,6,1,1,0,1,0.1,0.54,0.0896,0,13,13,380,0,Pagi
2012-01-16,1,1,1,7,1,1,0,1,0.1,0.54,0.1045,5,28,33,380,0,Pagi
2012-01-16,1,1,1,8,1,1,0,1,0.1,0.58,0.1642,3,75,78,380,0,Pagi
2012-01-16,1,1,1,9,1,1,0,1,0.1,0.58,0.1642,7,89,96,380,0,Pagi
2012-01-16,1,1,1,10,1,1,0,2,0.14,0.59,0.194,19,107,126,380,0,Pagi
2012-01-16,1,1,1,11,1,1,0,1,0.16,0.59,0.2537,21,158,179,380,0,Pagi
2012-01-16,1,1,1,12,1,1,0,1,0.2,0.55,0.3284,20,165,185,380,0,Siang
2012-01-16,1,1,1,13,1,1,0,2,0.24,0.41,0.4179,26,202,228,380,0,Siang
2012-01-16,1,1,1,14,1,1,0,1,0.24,0.44,0.3881,23,158,181,380,0,Siang
2012-01-16,1,1,1,15,1,1,0,1,0.26,0.44,0.4478,17,175,192,380,0,Siang
2012-01-16,1,1,1,16,1,1,0,1,0.26,0.44,0.3582,22,158,180,380,0,Siang
2012-01-16,1,1,1,17,1,1,0,1,0.26,0.48,0.3284,19,174,193,380,0,Siang
2012-01-16,1,1,1,18,1,1,0,1,0.26,0.52,0.3284,6,175,181,380,0,Sore
2012-01-16,1,1,1,19,1,1,0,1,0.26,0.56,0.2836,10,134,144,380,0,Sore
2012-01-16,1,1,1,20,1,1,0,1,0.26,0.6,0.2836,2,88,90,380,0,Sore
2012-01-16,1,1,1,21,1,1,0,1,0.28,0.52,0.3284,3,46,49,380,0,Sore
2012-01-16,1,1,1,22,1,1,0,2,0.3,0.49,0.3582,4,39,43,380,0,Sore
2012-01-16,1,1,1,23,1,1,0,3,0.26,0.7,0.2985,0,28,28,380,0,Sore
2012-01-17,1,1,1,0,0,2,1,2,0.26,0.7,0.3284,0,12,12,381,0,Malam
2012-01-17,1,1,1,1,0,2,1,2,0.28,0.65,0.3582,0,2,2,381,0,Malam
2012-01-17,1,1,1,2,0,2,1,3,0.28,0.75,0.2537,0,12,12,381,0,Malam
2012-01-17,1,1,1,4,0,2,1,3,0.32,0.66,0.3284,0,2,2,381,0,Malam
2012-01-17,1,1,1,5,0,2,1,3,0.32,0.66,0.3284,0,13,13,381,0,Malam
2012-01-17,1,1,1,6,0,2,1,3,0.3,0.75,0.2537,0,57,57,381,0,Pagi
2012-01-17,1,1,1,7,0,2,1,3,0.3,0.81,0.2239,5,121,126,381,0,Pagi
2012-01-17,1,1,1,8,0,2,1,3,0.3,0.81,0.2836,3,90,93,381,0,Pagi
2012-01-17,1,1,1,9,0,2,1,3,0.32,0.81,0.2537,7,61,68,381,0,Pagi
2012-01-17,1,1,1,10,0,2,1,3,0.3,0.87,0.2537,1,61,62,381,0,Pagi
2012-01-17,1,1,1,11,0,2,1,2,0.34,0.87,0.1045,2,73,75,381,0,Pagi
2012-01-17,1,1,1,12,0,2,1,2,0.32,0.87,0.2836,3,83,86,381,0,Siang
2012-01-17,1,1,1,13,0,2,1,2,0.38,0.76,0.3284,8,95,103,381,0,Siang
2012-01-17,1,1,1,17,0,2,1,1,0.46,0.63,0.4478,20,442,462,381,1,Siang
2012-01-17,1,1,1,18,0,2,1,1,0.46,0.63,0.4478,12,451,463,381,1,Sore
2012-01-17,1,1,1,19,0,2,1,1,0.46,0.63,0.4179,11,297,308,381,1,Sore
2012-01-17,1,1,1,20,0,2,1,1,0.46,0.63,0.3582,11,169,180,381,1,Sore
2012-01-17,1,1,1,21,0,2,1,1,0.46,0.67,0.4627,6,174,180,381,1,Sore
2012-01-17,1,1,1,22,0,2,1,1,0.46,0.72,0.3881,5,85,90,381,1,Sore
2012-01-17,1,1,1,23,0,2,1,1,0.46,0.72,0.3881,1,60,61,381,1,Sore
2012-01-18,1,1,1,0,0,3,1,2,0.46,0.77,0.3284,3,14,17,382,0,Malam
2012-01-18,1,1,1,1,0,3,1,2,0.46,0.77,0.3284,0,10,10,382,0,Malam
2012-01-18,1,1,1,7,0,3,1,1,0.32,0.42,0.3582,1,262,263,382,0,Pagi
2012-01-18,1,1,1,8,0,3,1,1,0.3,0.52,0.4179,15,474,489,382,1,Pagi
2012-01-18,1,1,1,9,0,3,1,1,0.28,0.52,0.3284,6,196,202,382,0,Pagi
2012-01-18,1,1,1,10,0,3,1,1,0.3,0.42,0.4627,5,88,93,382,0,Pagi
2012-01-18,1,1,1,11,0,3,1,1,0.3,0.42,0.3881,4,110,114,382,0,Pagi
2012-01-18,1,1,1,13,0,3,1,1,0.3,0.42,0.4627,6,124,130,382,0,Siang
2012-01-18,1,1,1,14,0,3,1,1,0.3,0.33,0.3881,7,98,105,382,0,Siang
2012-01-18,1,1,1,17,0,3,1,1,0.26,0.33,0.4478,8,338,346,382,1,Siang
2012-01-18,1,1,1,18,0,3,1,1,0.24,0.32,0.3582,8,347,355,382,1,Sore
2012-01-18,1,1,1,19,0,3,1,1,0.22,0.37,0.3881,5,251,256,382,0,Sore
2012-01-18,1,1,1,20,0,3,1,1,0.22,0.37,0.2537,1,164,165,382,0,Sore
2012-01-18,1,1,1,21,0,3,1,1,0.2,0.4,0.4179,5,119,124,382,0,Sore
2012-01-18,1,1,1,22,0,3,1,1,0.18,0.47,0.2537,4,74,78,382,0,Sore
2012-01-18,1,1,1,23,0,3,1,1,0.16,0.47,0.2985,2,36,38,382,0,Sore
2012-01-19,1,1,1,0,0,4,1,1,0.14,0.5,0.194,0,16,16,383,0,Malam
2012-01-19,1,1,1,1,0,4,1,1,0.14,0.5,0.1642,0,5,5,383,0,Malam
2012-01-19,1,1,1,2,0,4,1,1,0.14,0.5,0.1343,0,3,3,383,0,Malam
2012-01-19,1,1,1,3,0,4,1,1,0.12,0.54,0.1045,0,4,4,383,0,Malam
2012-01-19,1,1,1,4,0,4,1,1,0.12,0.54,0.1045,0,1,1,383,0,Malam
2012-01-19,1,1,1,5,0,4,1,1,0.12,0.55,0.2537,0,19,19,383,0,Malam
2012-01-19,1,1,1,6,0,4,1,1,0.12,0.54,0.1642,0,86,86,383,0,Pagi
2012-01-19,1,1,1,7,0,4,1,1,0.12,0.54,0.0896,2,204,206,383,0,Pagi
2012-01-19,1,1,1,8,0,4,1,1,0.12,0.54,0.1045,9,414,423,383,0,Pagi
2012-01-19,1,1,1,9,0,4,1,1,0.12,0.54,0.0,6,204,210,383,0,Pagi
2012-01-19,1,1,1,10,0,4,1,1,0.14,0.59,0.0,10,98,108,383,0,Pagi
2012-01-19,1,1,1,11,0,4,1,1,0.16,0.55,0.1642,6,93,99,383,0,Pagi
2012-01-19,1,1,1,12,0,4,1,1,0.2,0.51,0.194,5,106,111,383,0,Siang
2012-01-19,1,1,1,13,0,4,1,1,0.22,0.47,0.2836,6,118,124,383,0,Siang
2012-01-19,1,1,1,14,0,4,1,1,0.24,0.44,0.194,15,104,119,383,0,Siang
2012-01-19,1,1,1,15,0,4,1,1,0.26,0.44,0.2985,9,118,127,383,0,Siang
2012-01-19,1,1,1,16,0,4,1,1,0.26,0.41,0.3284,8,185,193,383,0,Siang
2012-01-19,1,1,1,17,0,4,1,2,0.26,0.44,0.3284,21,364,385,383,1,Siang
2012-01-19,1,1,1,18,0,4,1,2,0.26,0.44,0.3284,16,345,361,383,1,Sore
2012-01-19,1,1,1,19,0,4,1,2,0.26,0.48,0.2985,5,229,234,383,0,Sore
2012-01-19,1,1,1,20,0,4,1,1,0.26,0.52,0.4478,7,184,191,383,0,Sore
2012-01-19,1,1,1,21,0,4,1,1,0.26,0.44,0.3582,4,117,121,383,0,Sore
2012-01-19,1,1,1,22,0,4,1,2,0.26,0.44,0.4179,0,90,90,383,0,Sore
2012-01-19,1,1,1,23,0,4,1,1,0.26,0.48,0.3284,1,55,56,383,0,Sore
2012-01-20,1,1,1,0,0,5,1,2,0.26,0.48,0.2985,3,24,27,384,0,Malam
2012-01-20,1,1,1,1,0,5,1,1,0.26,0.48,0.1343,0,15,15,384,0,Malam
2012-01-20,1,1,1,2,0,5,1,1,0.26,0.48,0.1343,0,11,11,384,0,Malam
2012-01-20,1,1,1,3,0,5,1,1,0.24,0.52,0.1045,0,4,4,384,0,Malam
2012-01-20,1,1,1,4,0,5,1,1,0.22,0.6,0.1045,0,3,3,384,0,Malam
2012-01-20,1,1,1,5,0,5,1,1,0.22,0.6,0.1045,0,19,19,384,0,Malam
2012-01-20,1,1,1,6,0,5,1,1,0.24,0.6,0.2836,0,68,68,384,0,Pagi
2012-01-20,1,1,1,7,0,5,1,1,0.22,0.69,0.2239,2,183,185,384,0,Pagi
2012-01-20,1,1,1,8,0,5,1,1,0.22,0.64,0.2537,4,421,425,384,0,Pagi
2012-01-20,1,1,1,9,0,5,1,1,0.22,0.47,0.3881,21,242,263,384,0,Pagi
2012-01-20,1,1,1,10,0,5,1,2,0.22,0.44,0.2836,1,96,97,384,0,Pagi
2012-01-20,1,1,1,11,0,5,1,2,0.2,0.32,0.3582,6,117,123,384,0,Pagi
2012-01-20,1,1,1,12,0,5,1,2,0.2,0.34,0.3284,5,119,124,384,0,Siang
2012-01-20,1,1,1,13,0,5,1,1,0.22,0.32,0.2985,12,144,156,384,0,Siang
2012-01-20,1,1,1,14,0,5,1,2,0.22,0.35,0.2985,8,107,115,384,0,Siang
2012-01-20,1,1,1,15,0,5,1,2,0.22,0.35,0.194,12,144,156,384,0,Siang
2012-01-20,1,1,1,16,0,5,1,2,0.2,0.37,0.1642,11,163,174,384,0,Siang
2012-01-20,1,1,1,17,0,5,1,2,0.22,0.32,0.0896,9,340,349,384,1,Siang
2012-01-20,1,1,1,18,0,5,1,2,0.2,0.34,0.0896,5,296,301,384,0,Sore
2012-01-20,1,1,1,19,0,5,1,2,0.2,0.37,0.1045,6,186,192,384,0,Sore
2012-01-20,1,1,1,20,0,5,1,2,0.2,0.34,0.0896,1,141,142,384,0,Sore
2012-01-20,1,1,1,21,0,5,1,2,0.2,0.37,0.0896,5,99,104,384,0,Sore
2012-01-20,1,1,1,22,0,5,1,2,0.2,0.37,0.2239,1,71,72,384,0,Sore
2012-01-20,1,1,1,23,0,5,1,3,0.16,0.64,0.2239,3,35,38,384,0,Sore
2012-01-21,1,1,1,0,0,6,0,3,0.16,0.64,0.2239,0,24,24,385,0,Malam
2012-01-21,1,1,1,1,0,6,0,4,0.14,0.86,0.194,1,22,23,385,0,Malam
2012-01-21,1,1,1,2,0,6,0,3,0.14,0.86,0.0,1,25,26,385,0,Malam
2012-01-21,1,1,1,3,0,6,0,3,0.14,0.93,0.0896,0,13,13,385,0,Malam
2012-01-21,1,1,1,4,0,6,0,3,0.16,0.86,0.0896,0,1,1,385,0,Malam
2012-01-21,1,1,1,5,0,6,0,3,0.16,0.86,0.1045,0,2,2,385,0,Malam
2012-01-21,1,1,1,6,0,6,0,3,0.16,0.93,0.1642,0,1,1,385,0,Pagi
2012-01-21,1,1,1,7,0,6,0,3,0.16,0.93,0.1642,3,10,13,385,0,Pagi
2012-01-21,1,1,1,8,0,6,0,2,0.16,0.93,0.2537,3,22,25,385,0,Pagi
2012-01-21,1,1,1,9,0,6,0,2,0.16,0.93,0.2537,2,40,42,385,0,Pagi
2012-01-21,1,1,1,10,0,6,0,3,0.16,0.93,0.2537,0,45,45,385,0,Pagi
2012-01-21,1,1,1,11,0,6,0,2,0.18,0.86,0.1045,1,62,63,385,0,Pagi
2012-01-21,1,1,1,12,0,6,0,2,0.2,0.8,0.1642,5,62,67,385,0,Siang
2012-01-21,1,1,1,13,0,6,0,2,0.2,0.8,0.2537,10,66,76,385,0,Siang
2012-01-21,1,1,1,14,0,6,0,3,0.2,0.8,0.194,6,89,95,385,0,Siang
2012-01-21,1,1,1,15,0,6,0,3,0.2,0.8,0.194,6,113,119,385,0,Siang
2012-01-21,1,1,1,16,0,6,0,2,0.2,0.8,0.2985,5,113,118,385,0,Siang
2012-01-21,1,1,1,17,0,6,0,2,0.2,0.8,0.3881,7,99,106,385,0,Siang
2012-01-21,1,1,1,18,0,6,0,2,0.2,0.75,0.3881,3,107,110,385,0,Sore
2012-01-21,1,1,1,19,0,6,0,2,0.18,0.8,0.3881,0,85,85,385,0,Sore
2012-01-21,1,1,1,20,0,6,0,2,0.18,0.8,0.2985,5,62,67,385,0,Sore
2012-01-21,1,1,1,21,0,6,0,1,0.18,0.74,0.3284,5,64,69,385,0,Sore
2012-01-21,1,1,1,22,0,6,0,2,0.18,0.74,0.2985,3,56,59,385,0,Sore
2012-01-21,1,1,1,23,0,6,0,2,0.16,0.8,0.2537,1,51,52,385,0,Sore
2012-01-22,1,1,1,0,0,0,0,1,0.16,0.8,0.2985,1,51,52,386,0,Malam
2012-01-22,1,1,1,1,0,0,0,2,0.18,0.74,0.2985,1,49,50,386,0,Malam
2012-01-22,1,1,1,2,0,0,0,2,0.18,0.74,0.2836,1,46,47,386,0,Malam
2012-01-22,1,1,1,3,0,0,0,2,0.18,0.69,0.2836,1,20,21,386,0,Malam
2012-01-22,1,1,1,4,0,0,0,3,0.16,0.8,0.2836,1,1,2,386,0,Malam
2012-01-22,1,1,1,5,0,0,0,3,0.16,0.74,0.2239,1,2,3,386,0,Malam
2012-01-22,1,1,1,6,0,0,0,2,0.16,0.74,0.2239,0,4,4,386,0,Pagi
2012-01-22,1,1,1,7,0,0,0,2,0.16,0.74,0.2239,2,11,13,386,0,Pagi
2012-01-22,1,1,1,8,0,0,0,2,0.16,0.74,0.2239,3,29,32,386,0,Pagi
2012-01-22,1,1,1,9,0,0,0,2,0.16,0.74,0.2239,9,54,63,386,0,Pagi
2012-01-22,1,1,1,10,0,0,0,2,0.16,0.74,0.2836,9,120,129,386,0,Pagi
2012-01-22,1,1,1,11,0,0,0,3,0.16,0.8,0.2537,18,115,133,386,0,Pagi
2012-01-22,1,1,1,12,0,0,0,2,0.16,0.8,0.2239,24,161,185,386,0,Siang
2012-01-22,1,1,1,13,0,0,0,2,0.16,0.8,0.1343,24,175,199,386,0,Siang
2012-01-22,1,1,1,14,0,0,0,2,0.16,0.8,0.1642,19,163,182,386,0,Siang
2012-01-22,1,1,1,15,0,0,0,2,0.16,0.8,0.194,27,149,176,386,0,Siang
2012-01-22,1,1,1,16,0,0,0,2,0.16,0.8,0.194,12,143,155,386,0,Siang
2012-01-22,1,1,1,17,0,0,0,2,0.16,0.8,0.1045,8,100,108,386,0,Siang
2012-01-22,1,1,1,18,0,0,0,3,0.16,0.86,0.1045,11,110,121,386,0,Sore
2012-01-22,1,1,1,19,0,0,0,3,0.16,0.86,0.1045,9,80,89,386,0,Sore
2012-01-22,1,1,1,20,0,0,0,3,0.16,0.86,0.1642,5,69,74,386,0,Sore
2012-01-22,1,1,1,21,0,0,0,3,0.16,0.86,0.1045,8,36,44,386,0,Sore
2012-01-22,1,1,1,22,0,0,0,2,0.16,0.93,0.0896,0,58,58,386,0,Sore
2012-01-22,1,1,1,23,0,0,0,2,0.16,0.93,0.1045,2,35,37,386,0,Sore
2012-01-23,1,1,1,0,0,1,1,2,0.18,0.86,0.0,2,17,19,387,0,Malam
2012-01-23,1,1,1,1,0,1,1,2,0.18,0.86,0.1045,0,4,4,387,0,Malam
2012-01-23,1,1,1,2,0,1,1,2,0.18,0.86,0.1045,0,2,2,387,0,Malam
2012-01-23,1,1,1,3,0,1,1,2,0.18,0.86,0.0,0,1,1,387,0,Malam
2012-01-23,1,1,1,4,0,1,1,2,0.2,0.8,0.0,0,1,1,387,0,Malam
2012-01-23,1,1,1,5,0,1,1,2,0.2,0.86,0.0,0,19,19,387,0,Malam
2012-01-23,1,1,1,6,0,1,1,2,0.2,0.86,0.0,6,36,42,387,0,Pagi
2012-01-23,1,1,1,7,0,1,1,3,0.2,0.86,0.0,8,114,122,387,0,Pagi
2012-01-23,1,1,1,8,0,1,1,3,0.2,0.86,0.1343,5,267,272,387,0,Pagi
2012-01-23,1,1,1,9,0,1,1,2,0.2,0.86,0.0896,13,198,211,387,0,Pagi
2012-01-23,1,1,1,10,0,1,1,2,0.2,0.93,0.0,10,139,149,387,0,Pagi
2012-01-23,1,1,1,11,0,1,1,2,0.2,0.93,0.0896,5,57,62,387,0,Pagi
2012-01-23,1,1,1,12,0,1,1,2,0.22,0.93,0.0,10,52,62,387,0,Siang
2012-01-23,1,1,1,13,0,1,1,3,0.22,0.93,0.0896,5,32,37,387,0,Siang
2012-01-23,1,1,1,14,0,1,1,3,0.22,0.93,0.194,13,48,61,387,0,Siang
2012-01-23,1,1,1,15,0,1,1,2,0.22,1.0,0.2239,10,64,74,387,0,Siang
2012-01-23,1,1,1,16,0,1,1,2,0.24,0.93,0.1642,14,108,122,387,0,Siang
2012-01-23,1,1,1,17,0,1,1,2,0.24,0.96,0.1045,6,270,276,387,0,Siang
2012-01-23,1,1,1,18,0,1,1,2,0.24,0.93,0.1343,7,275,282,387,0,Sore
2012-01-23,1,1,1,19,0,1,1,2,0.26,0.93,0.1642,9,211,220,387,0,Sore
2012-01-23,1,1,1,20,0,1,1,2,0.26,1.0,0.1642,8,161,169,387,0,Sore
2012-01-23,1,1,1,21,0,1,1,2,0.26,1.0,0.2836,8,112,120,387,0,Sore
2012-01-23,1,1,1,22,0,1,1,2,0.26,1.0,0.2836,4,64,68,387,0,Sore
2012-01-23,1,1,1,23,0,1,1,2,0.28,0.93,0.3284,2,35,37,387,0,Sore
2012-01-24,1,1,1,0,0,2,1,2,0.3,1.0,0.2836,6,19,25,388,0,Malam
2012-01-24,1,1,1,1,0,2,1,2,0.32,0.93,0.2537,2,7,9,388,0,Malam
2012-01-24,1,1,1,2,0,2,1,2,0.32,0.93,0.2239,2,6,8,388,0,Malam
2012-01-24,1,1,1,3,0,2,1,2,0.32,0.93,0.1343,0,3,3,388,0,Malam
2012-01-24,1,1,1,4,0,2,1,2,0.3,1.0,0.0896,0,2,2,388,0,Malam
2012-01-24,1,1,1,5,0,2,1,2,0.3,1.0,0.0896,0,26,26,388,0,Malam
2012-01-24,1,1,1,6,0,2,1,2,0.32,0.93,0.194,1,88,89,388,0,Pagi
2012-01-24,1,1,1,7,0,2,1,2,0.32,0.93,0.1343,11,221,232,388,0,Pagi
2012-01-24,1,1,1,8,0,2,1,2,0.32,0.93,0.1343,11,479,490,388,1,Pagi
2012-01-24,1,1,1,9,0,2,1,2,0.32,0.87,0.0896,11,244,255,388,0,Pagi
2012-01-24,1,1,1,10,0,2,1,1,0.32,0.93,0.0896,23,93,116,388,0,Pagi
2012-01-24,1,1,1,11,0,2,1,1,0.34,0.87,0.1343,30,123,153,388,0,Pagi
2012-01-24,1,1,1,12,0,2,1,1,0.34,0.87,0.1642,25,150,175,388,0,Siang
2012-01-24,1,1,1,13,0,2,1,1,0.34,0.87,0.1642,33,170,203,388,0,Siang
2012-01-24,1,1,1,14,0,2,1,1,0.36,0.81,0.2239,35,138,173,388,0,Siang
2012-01-24,1,1,1,15,0,2,1,2,0.4,0.71,0.1642,52,156,208,388,0,Siang
2012-01-24,1,1,1,16,0,2,1,1,0.4,0.71,0.1343,35,243,278,388,1,Siang
2012-01-24,1,1,1,17,0,2,1,1,0.42,0.67,0.0896,41,474,515,388,1,Siang
2012-01-24,1,1,1,18,0,2,1,1,0.4,0.62,0.0896,32,391,423,388,1,Sore
2012-01-24,1,1,1,19,0,2,1,1,0.44,0.51,0.0896,20,311,331,388,1,Sore
2012-01-24,1,1,1,20,0,2,1,1,0.32,0.76,0.0,18,211,229,388,1,Sore
2012-01-24,1,1,1,21,0,2,1,1,0.36,0.71,0.0,18,154,172,388,1,Sore
2012-01-24,1,1,1,22,0,2,1,1,0.32,0.81,0.0,14,111,125,388,0,Sore
2012-01-24,1,1,1,23,0,2,1,1,0.32,0.76,0.0,19,80,99,388,0,Sore
2012-01-25,1,1,1,0,0,3,1,1,0.26,0.93,0.0,6,25,31,389,0,Malam
2012-01-25,1,1,1,1,0,3,1,1,0.3,0.7,0.2239,4,9,13,389,0,Malam
2012-01-25,1,1,1,2,0,3,1,1,0.28,0.7,0.194,3,3,6,389,0,Malam
2012-01-25,1,1,1,3,0,3,1,1,0.26,0.75,0.194,0,1,1,389,0,Malam
2012-01-25,1,1,1,4,0,3,1,1,0.26,0.7,0.2836,0,4,4,389,0,Malam
2012-01-25,1,1,1,5,0,3,1,1,0.26,0.7,0.2836,0,33,33,389,0,Malam
2012-01-25,1,1,1,6,0,3,1,1,0.24,0.73,0.2239,1,87,88,389,0,Pagi
2012-01-25,1,1,1,7,0,3,1,1,0.24,0.75,0.2239,14,243,257,389,0,Pagi
2012-01-25,1,1,1,8,0,3,1,1,0.24,0.7,0.2537,18,495,513,389,1,Pagi
2012-01-25,1,1,1,9,0,3,1,1,0.24,0.7,0.2537,18,218,236,389,0,Pagi
2012-01-25,1,1,1,10,0,3,1,2,0.26,0.7,0.3284,30,111,141,389,0,Pagi
2012-01-25,1,1,1,11,0,3,1,2,0.3,0.61,0.2985,52,105,157,389,0,Pagi
2012-01-25,1,1,1,12,0,3,1,1,0.32,0.53,0.1343,46,147,193,389,0,Siang
2012-01-25,1,1,1,13,0,3,1,1,0.34,0.49,0.1343,63,149,212,389,0,Siang
2012-01-25,1,1,1,14,0,3,1,1,0.34,0.49,0.0896,53,107,160,389,0,Siang
2012-01-25,1,1,1,15,0,3,1,1,0.36,0.46,0.0,30,125,155,389,0,Siang
2012-01-25,1,1,1,16,0,3,1,1,0.34,0.53,0.1642,29,217,246,389,1,Siang
2012-01-25,1,1,1,17,0,3,1,1,0.36,0.53,0.1642,27,443,470,389,1,Siang
2012-01-25,1,1,1,18,0,3,1,1,0.32,0.66,0.1343,24,415,439,389,1,Sore
2012-01-25,1,1,1,19,0,3,1,2,0.34,0.53,0.0,5,311,316,389,1,Sore
2012-01-25,1,1,1,20,0,3,1,1,0.32,0.61,0.194,10,225,235,389,1,Sore
2012-01-25,1,1,1,21,0,3,1,1,0.3,0.65,0.0,19,166,185,389,1,Sore
2012-01-25,1,1,1,22,0,3,1,1,0.3,0.65,0.0896,12,101,113,389,0,Sore
2012-01-25,1,1,1,23,0,3,1,2,0.28,0.65,0.0,3,63,66,389,0,Sore
2012-01-26,1,1,1,0,0,4,1,2,0.28,0.75,0.1045,3,22,25,390,0,Malam
2012-01-26,1,1,1,1,0,4,1,2,0.28,0.75,0.0,5,16,21,390,0,Malam
2012-01-26,1,1,1,2,0,4,1,2,0.28,0.75,0.1642,1,6,7,390,0,Malam
2012-01-26,1,1,1,3,0,4,1,2,0.28,0.75,0.0896,1,5,6,390,0,Malam
2012-01-26,1,1,1,4,0,4,1,1,0.28,0.75,0.0,0,3,3,390,0,Malam
2012-01-26,1,1,1,5,0,4,1,2,0.3,0.75,0.1045,0,28,28,390,0,Malam
2012-01-26,1,1,1,6,0,4,1,2,0.28,0.81,0.0,0,88,88,390,0,Pagi
2012-01-26,1,1,1,7,0,4,1,2,0.28,0.81,0.0896,11,228,239,390,0,Pagi
2012-01-26,1,1,1,8,0,4,1,2,0.28,0.81,0.0896,16,514,530,390,1,Pagi
2012-01-26,1,1,1,9,0,4,1,2,0.3,0.81,0.0,18,256,274,390,0,Pagi
2012-01-26,1,1,1,10,0,4,1,2,0.3,0.81,0.1343,16,92,108,390,0,Pagi
2012-01-26,1,1,1,11,0,4,1,2,0.3,0.87,0.1045,11,100,111,390,0,Pagi
2012-01-26,1,1,1,12,0,4,1,2,0.34,0.81,0.1343,29,136,165,390,0,Siang
2012-01-26,1,1,1,13,0,4,1,2,0.38,0.71,0.0,17,156,173,390,0,Siang
2012-01-26,1,1,1,14,0,4,1,2,0.4,0.71,0.1045,16,112,128,390,0,Siang
2012-01-26,1,1,1,15,0,4,1,2,0.42,0.71,0.1045,22,142,164,390,0,Siang
2012-01-26,1,1,1,16,0,4,1,2,0.4,0.71,0.0896,15,209,224,390,1,Siang
